season,week,season_type,game_id,player_id,team,opponent_team,touches,scrimmage_yards,scrimmage_tds,yards_per_touch,scrimmage_first_downs,scrimmage_fumbles,carries,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,ingest_run_id
2026,2,REG,2026_02_MIN_CHI,00-0038416,CHI,MIN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0038428,CLE,TB,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0038429,MIA,SF,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0038454,LAC,LV,6,39,0,6.5,1,0,5,24,0,1,1,15,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0038463,GB,NYJ,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0038504,BAL,NO,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0038505,BAL,NO,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0038514,TEN,PHI,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0038519,KC,IND,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0038521,MIA,SF,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0038542,ATL,CAR,19,81,0,4.2632,2,0,16,72,0,3,4,9,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0038543,SEA,ARI,9,155,3,17.2222,8,0,0,0,0,9,11,155,3,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0038544,LAC,LV,2,14,0,7.0,1,0,1,7,0,1,5,7,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0038546,CIN,HOU,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0038549,CIN,HOU,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0038552,DEN,JAX,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0038553,LAC,LV,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0038554,SF,MIA,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0038555,PHI,TEN,15,38,1,2.5333,2,0,13,33,1,2,2,5,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0038557,BUF,DET,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0038558,PIT,NE,1,7,0,7.0,0,0,0,0,0,1,2,7,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0038559,ARI,SEA,2,18,0,9.0,1,0,0,0,0,2,7,18,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0038560,CIN,HOU,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0038563,LV,LAC,5,119,1,23.8,4,0,0,0,0,5,7,119,1,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0038564,NE,PIT,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0038565,CLE,TB,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0038567,ARI,SEA,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0038570,JAX,DEN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0038573,LAC,LV,0,0,0,,0,0,0,0,0,0,1,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0038574,CLE,TB,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0038577,PIT,NE,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0038578,MIN,CHI,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0038580,ATL,CAR,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0038596,JAX,DEN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0038597,CIN,HOU,23,82,0,3.5652,3,0,20,80,0,3,5,2,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0038605,DEN,JAX,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0038606,JAX,DEN,7,98,0,14.0,3,0,0,0,0,7,12,98,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0038608,HOU,CIN,3,37,0,12.3333,1,0,0,0,0,3,5,37,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0038611,JAX,DEN,6,13,0,2.1667,2,0,6,13,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0038618,HOU,CIN,3,37,0,12.3333,2,0,0,0,0,3,9,37,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0038619,CIN,HOU,1,7,0,7.0,0,0,0,0,0,1,1,7,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0038620,TEN,PHI,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0038621,NE,PIT,1,9,0,9.0,0,0,0,0,0,1,2,9,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0038623,ARI,SEA,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0038625,DAL,WAS,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0038640,ARI,SEA,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0038642,CIN,HOU,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0038643,SF,MIA,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0038645,PIT,NE,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0038653,NE,PIT,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0038660,DET,BUF,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0038685,GB,NYJ,5,26,0,5.2,1,0,4,11,0,1,2,15,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0038705,DAL,WAS,3,8,0,2.6667,0,0,3,8,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0038710,CLE,TB,1,17,1,17.0,1,0,0,0,0,1,2,17,1,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0038715,CLE,TB,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0038728,HOU,CIN,2,33,0,16.5,2,0,0,0,0,2,7,33,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0038738,DAL,WAS,1,1,0,1.0,1,0,1,1,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0038742,DAL,WAS,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0038778,MIN,CHI,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0038783,DEN,JAX,4,38,1,9.5,3,0,1,6,0,3,3,32,1,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0038791,CAR,ATL,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0038794,CLE,TB,1,3,0,3.0,0,0,1,3,0,0,1,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0038797,SEA,ARI,21,92,0,4.381,6,0,21,92,0,0,1,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0038807,MIN,CHI,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0038820,DET,BUF,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0038824,MIA,SF,1,77,1,77.0,1,0,0,0,0,1,1,77,1,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0038840,CAR,ATL,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0038866,SEA,ARI,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0038896,DET,BUF,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0038922,SEA,ARI,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0038933,BUF,DET,7,95,1,13.5714,5,0,0,0,0,7,8,95,1,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0038935,JAX,DEN,2,17,0,8.5,1,0,0,0,0,2,2,17,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0038936,DET,BUF,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0038940,DET,BUF,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0038980,ATL,CAR,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0038984,ARI,SEA,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0038986,NYG,LA,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0038994,MIN,CHI,2,21,0,10.5,1,0,0,0,0,2,5,21,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0038996,GB,NYJ,2,15,0,7.5,0,1,0,0,0,2,3,15,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0038997,IND,KC,7,72,0,10.2857,6,0,0,0,0,7,9,72,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0039001,PHI,TEN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0039002,ATL,CAR,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0039006,KC,IND,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0039013,PHI,TEN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0039018,DET,BUF,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0039032,TEN,PHI,9,70,0,7.7778,2,1,7,41,0,2,2,29,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0039040,MIA,SF,23,93,0,4.0435,3,0,20,74,0,3,6,19,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0039041,ARI,SEA,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0039047,SEA,ARI,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0039049,TB,CLE,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039059,LA,NYG,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039061,LA,NYG,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0039063,TB,CLE,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0039065,DET,BUF,6,52,1,8.6667,4,0,0,0,0,6,7,52,1,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0039066,LV,LAC,3,23,0,7.6667,1,0,0,0,0,3,4,23,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0039067,KC,IND,4,83,0,20.75,3,0,0,0,0,4,6,83,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0039068,TB,CLE,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0039070,ATL,CAR,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0039071,CHI,MIN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039074,LA,NYG,1,7,0,7.0,1,0,0,0,0,1,1,7,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0039108,HOU,CIN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0039110,PIT,NE,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0039111,LAC,LV,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039112,GB,NYJ,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039137,LA,NYG,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039138,LA,NYG,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0039139,DET,BUF,22,113,1,5.1364,7,0,16,52,0,6,8,61,1,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039145,NYJ,GB,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039146,GB,NYJ,1,4,0,4.0,0,0,0,0,0,1,1,4,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0039147,NE,PIT,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0039148,SF,MIA,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0039149,WAS,DAL,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0039150,CAR,ATL,1,6,0,6.0,1,0,1,6,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039151,LA,NYG,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0039156,MIA,SF,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0039163,HOU,CIN,3,29,0,9.6667,1,0,3,29,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0039169,SEA,ARI,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0039172,DET,BUF,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039176,NYG,LA,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0039232,BAL,NO,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0039233,BAL,NO,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039272,GB,NYJ,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039284,NYJ,GB,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0039299,SEA,ARI,5,15,0,3.0,0,0,4,13,0,1,1,2,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0039309,SEA,ARI,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0039323,CIN,HOU,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0039324,KC,IND,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039337,NYG,LA,1,1,0,1.0,0,0,0,0,0,1,4,1,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0039340,IND,KC,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0039342,CAR,ATL,2,64,0,32.0,1,0,0,0,0,2,4,64,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0039343,HOU,CIN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0039344,CAR,ATL,6,11,0,1.8333,0,0,5,16,0,1,1,-5,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0039345,SF,MIA,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0039349,LV,LAC,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0039353,JAX,DEN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0039360,SF,MIA,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0039361,TB,CLE,21,90,0,4.2857,3,0,17,89,0,4,4,1,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0039364,DET,BUF,2,20,0,10.0,0,0,1,7,0,1,1,13,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0039365,SF,MIA,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0039366,LAC,LV,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0039369,LAC,LV,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0039371,DEN,JAX,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039372,NYJ,GB,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0039374,LV,LAC,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0039377,IND,KC,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039384,NYG,LA,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0039391,LAC,LV,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0039395,HOU,CIN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0039404,MIN,CHI,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0039406,CLE,TB,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0039407,LV,LAC,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0039409,JAX,DEN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0039410,DAL,WAS,5,23,0,4.6,2,0,0,0,0,5,6,23,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0039412,WAS,DAL,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0039417,CLE,TB,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0039421,MIN,CHI,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0039423,LV,LAC,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0039424,NO,BAL,5,64,0,12.8,3,0,0,0,0,5,7,64,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039431,NYJ,GB,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039451,NYJ,GB,7,48,0,6.8571,1,0,1,14,0,6,6,34,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0039491,CAR,ATL,8,66,0,8.25,3,0,0,0,0,8,9,66,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039498,LA,NYG,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0039515,CLE,TB,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0039530,DAL,WAS,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0039532,MIA,SF,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0039576,IND,KC,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0039589,TB,CLE,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0039603,HOU,CIN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0039632,CIN,HOU,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039634,NYJ,GB,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0039660,DET,BUF,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0039686,WAS,DAL,1,14,0,14.0,1,0,0,0,0,1,1,14,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0039718,MIN,CHI,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0039725,NO,BAL,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0039731,TEN,PHI,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0039732,DEN,JAX,5,6,0,1.2,2,0,5,6,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039734,LA,NYG,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039738,LA,NYG,13,92,0,7.0769,6,1,12,79,0,1,1,13,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0039739,PIT,NE,5,28,0,5.6,3,0,0,0,0,5,6,28,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0039740,PHI,TEN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0039741,PIT,NE,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0039745,CHI,MIN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0039746,PHI,TEN,9,29,0,3.2222,1,0,7,24,0,2,2,5,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0039752,CIN,HOU,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0039770,NE,PIT,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039772,LA,NYG,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039774,LA,NYG,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039776,LA,NYG,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039789,NYJ,GB,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0039792,BAL,NO,1,47,0,47.0,1,0,0,0,0,1,2,47,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0039793,SEA,ARI,2,9,1,4.5,1,0,1,1,1,1,1,8,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039794,NYJ,GB,6,15,1,2.5,2,0,5,7,1,1,1,8,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0039795,SEA,ARI,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0039796,BAL,NO,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039798,NYJ,GB,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0039807,ARI,SEA,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0039809,DEN,JAX,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039811,GB,NYJ,8,26,1,3.25,2,1,6,20,0,2,2,6,1,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039812,GB,NYJ,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039813,GB,NYJ,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0039814,CIN,HOU,2,5,0,2.5,0,0,0,0,0,2,3,5,0,20260925T013701Z
