season,week,season_type,game_id,player_id,team,opponent_team,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,rushing_10,rushing_12,rushing_20,rushing_40,ingest_run_id
2026,2,REG,2026_02_MIA_SF,00-0038554,SF,MIA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0038555,PHI,TEN,13,33,1,0,0,2,-1.73392797156703,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0038557,BUF,DET,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0038558,PIT,NE,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0038559,ARI,SEA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0038560,CIN,HOU,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0038563,LV,LAC,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0038564,NE,PIT,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0038565,CLE,TB,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0038567,ARI,SEA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0038570,JAX,DEN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0038573,LAC,LV,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0038574,CLE,TB,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0038577,PIT,NE,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0038578,MIN,CHI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0038580,ATL,CAR,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0038596,JAX,DEN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0038597,CIN,HOU,20,80,0,0,0,3,-3.86972758889897,0,2,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0038605,DEN,JAX,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0038606,JAX,DEN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0038608,HOU,CIN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0038611,JAX,DEN,6,13,0,0,0,2,-0.649777775222901,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0038618,HOU,CIN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0038619,CIN,HOU,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0038620,TEN,PHI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0038621,NE,PIT,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0038623,ARI,SEA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0038625,DAL,WAS,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0038640,ARI,SEA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0038642,CIN,HOU,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0038643,SF,MIA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0038645,PIT,NE,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0038653,NE,PIT,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0038660,DET,BUF,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0038685,GB,NYJ,4,11,0,0,0,0,-1.03291736432584,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0038705,DAL,WAS,3,8,0,0,0,0,-0.826654769887682,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0038710,CLE,TB,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0038715,CLE,TB,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0038728,HOU,CIN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0038738,DAL,WAS,1,1,0,0,0,1,0.293010244495235,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0038742,DAL,WAS,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0038778,MIN,CHI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0038783,DEN,JAX,1,6,0,0,0,0,0.32031120127067,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0038791,CAR,ATL,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0038794,CLE,TB,1,3,0,0,0,0,-0.121203893329948,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0038797,SEA,ARI,21,92,0,0,0,6,-3.89694649027661,0,2,1,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0038807,MIN,CHI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0038820,DET,BUF,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0038824,MIA,SF,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0038840,CAR,ATL,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0038866,SEA,ARI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0038896,DET,BUF,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0038922,SEA,ARI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0038933,BUF,DET,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0038935,JAX,DEN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0038936,DET,BUF,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0038940,DET,BUF,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0038980,ATL,CAR,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0038984,ARI,SEA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0038986,NYG,LA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0038994,MIN,CHI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0038996,GB,NYJ,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0038997,IND,KC,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0039001,PHI,TEN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0039002,ATL,CAR,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0039006,KC,IND,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0039013,PHI,TEN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0039018,DET,BUF,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0039032,TEN,PHI,7,41,0,0,0,1,1.22764707834882,0,1,1,1,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0039040,MIA,SF,20,74,0,0,0,2,-3.88305821351392,0,1,1,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0039041,ARI,SEA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0039047,SEA,ARI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0039049,TB,CLE,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039059,LA,NYG,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039061,LA,NYG,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0039063,TB,CLE,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0039065,DET,BUF,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0039066,LV,LAC,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0039067,KC,IND,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0039068,TB,CLE,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0039070,ATL,CAR,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0039071,CHI,MIN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039074,LA,NYG,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0039108,HOU,CIN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0039110,PIT,NE,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0039111,LAC,LV,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039112,GB,NYJ,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039137,LA,NYG,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039138,LA,NYG,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0039139,DET,BUF,16,52,0,0,0,2,-2.52241259950717,0,2,1,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039145,NYJ,GB,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039146,GB,NYJ,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0039147,NE,PIT,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0039148,SF,MIA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0039149,WAS,DAL,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0039150,CAR,ATL,1,6,0,0,0,1,1.07953948574141,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039151,LA,NYG,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0039156,MIA,SF,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0039163,HOU,CIN,3,29,0,0,0,1,2.23739480413497,0,2,1,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0039169,SEA,ARI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0039172,DET,BUF,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039176,NYG,LA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0039232,BAL,NO,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0039233,BAL,NO,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039272,GB,NYJ,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039284,NYJ,GB,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0039299,SEA,ARI,4,13,0,0,0,0,2.174646490952,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0039309,SEA,ARI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0039323,CIN,HOU,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0039324,KC,IND,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039337,NYG,LA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0039340,IND,KC,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0039342,CAR,ATL,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0039343,HOU,CIN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0039344,CAR,ATL,5,16,0,0,0,0,-0.829961235518567,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0039345,SF,MIA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0039349,LV,LAC,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0039353,JAX,DEN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0039360,SF,MIA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0039361,TB,CLE,17,89,0,0,0,3,-0.138937112234999,0,2,2,1,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0039364,DET,BUF,1,7,0,0,0,0,0.509084439836443,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0039365,SF,MIA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0039366,LAC,LV,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0039369,LAC,LV,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0039371,DEN,JAX,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039372,NYJ,GB,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0039374,LV,LAC,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0039377,IND,KC,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039384,NYG,LA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0039391,LAC,LV,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0039395,HOU,CIN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0039404,MIN,CHI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0039406,CLE,TB,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0039407,LV,LAC,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0039409,JAX,DEN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0039410,DAL,WAS,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0039412,WAS,DAL,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0039417,CLE,TB,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0039421,MIN,CHI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0039423,LV,LAC,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0039424,NO,BAL,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039431,NYJ,GB,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039451,NYJ,GB,1,14,0,0,0,1,0.842949120677076,0,1,1,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0039491,CAR,ATL,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039498,LA,NYG,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0039515,CLE,TB,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0039530,DAL,WAS,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0039532,MIA,SF,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0039576,IND,KC,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0039589,TB,CLE,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0039603,HOU,CIN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0039632,CIN,HOU,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039634,NYJ,GB,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0039660,DET,BUF,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0039686,WAS,DAL,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0039718,MIN,CHI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0039725,NO,BAL,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0039731,TEN,PHI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0039732,DEN,JAX,5,6,0,0,0,2,-2.09934482583776,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039734,LA,NYG,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039738,LA,NYG,12,79,0,1,0,5,2.30068487708923,0,3,3,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0039739,PIT,NE,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0039740,PHI,TEN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0039741,PIT,NE,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0039745,CHI,MIN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0039746,PHI,TEN,7,24,0,0,0,1,-1.49889478209661,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0039752,CIN,HOU,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0039770,NE,PIT,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039772,LA,NYG,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039774,LA,NYG,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039776,LA,NYG,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039789,NYJ,GB,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0039792,BAL,NO,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0039793,SEA,ARI,1,1,1,0,0,1,2.46090677328175,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039794,NYJ,GB,5,7,1,0,0,2,-2.72481765545672,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0039795,SEA,ARI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0039796,BAL,NO,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039798,NYJ,GB,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0039807,ARI,SEA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0039809,DEN,JAX,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039811,GB,NYJ,6,20,0,1,1,1,-5.2697881279164,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039812,GB,NYJ,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039813,GB,NYJ,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0039814,CIN,HOU,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0039816,IND,KC,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039817,GB,NYJ,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039821,NYG,LA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0039825,KC,IND,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0039826,PHI,TEN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0039829,NE,PIT,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039831,GB,NYJ,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0039835,LAC,LV,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0039840,CHI,MIN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0039841,PHI,TEN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0039842,ATL,CAR,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0039844,KC,IND,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0039846,TB,CLE,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039847,NYG,LA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0039849,ARI,SEA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0039850,GB,NYJ,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0039851,NE,PIT,4,17,0,0,0,1,1.77928946260363,0,1,1,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0039852,CLE,TB,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0039854,ARI,SEA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0039858,TEN,PHI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0039859,ATL,CAR,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0039860,NO,BAL,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0039861,NYG,LA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
